n,stopping_time,max_value
62302,73,315412
62303,73,946240
62304,86,62304
62305,223,399220
62306,86,93460
62307,86,280384
62308,86,62308
62309,86,186928
62310,86,140200
62311,223,2395492
62312,86,62312
62313,73,473200
62314,86,93472
62315,55,280420
62316,55,118312
62317,55,186952
62318,55,210328
62319,73,709864
62320,86,62320
62321,86,186964
62322,86,105172
62323,86,280456
62324,86,62324
62325,86,186976
62326,73,157768
62327,73,420712
62328,73,88756
62329,73,599056
62330,73,93496
62331,73,898612
62332,73,236680
62333,73,236680
62334,148,4549444
62335,148,4549444
62336,148,62336
62337,73,187012
62338,86,93508
62339,86,280528
62340,86,199744
62341,86,199744
62342,86,199744
62343,86,420820
62344,104,62344
62345,73,399472
62346,104,93520
62347,73,599236
62348,104,70144
62349,104,187048
62350,86,210436
62351,86,631312
62352,148,62352
62353,109,187060
62354,109,157840
62355,109,280600
62356,148,62356
62357,148,187072
62358,148,140308
62359,148,420928
62360,148,62360
62361,148,210472
62362,148,93544
62363,109,710368
62364,86,177604
62365,86,187096
62366,86,315736
62367,117,1065616
62368,148,62368
62369,86,187108
62370,148,93556
62371,148,280672
62372,86,118420
62373,86,187120
62374,86,140344
62375,86,473668
62376,148,62376
62377,210,1080376
62378,148,93568
62379,86,280708
62380,223,505924
62381,223,505924
62382,223,505924
62383,148,631636
62384,148,62384
62385,148,187156
62386,148,105280
62387,148,280744
62388,148,62388
62389,148,187168
62390,210,236896
62391,210,421144
62392,148,62392
62393,210,210580
62394,148,93592
62395,210,315880
62396,86,899584
62397,86,899584
62398,86,899584
62399,223,2561704
62400,148,62400
62401,148,187204
62402,148,177712
62403,148,280816
62404,148,62404
62405,148,187216
62406,148,140416
62407,223,5764660
62408,148,62408
62409,148,315952
62410,148,93616
62411,148,280852
62412,148,70216
62413,148,187240
62414,179,355480
62415,179,631960
62416,148,62416
62417,148,187252
62418,179,266632
62419,179,280888
62420,148,62420
62421,148,187264
62422,179,399976
62423,179,421360
62424,148,62424
62425,148,210688
62426,148,93640
62427,73,474064
62428,148,105352
62429,148,187288
62430,210,1216456
62431,210,1216456
62432,179,62432
62433,148,355588
62434,148,93652
62435,148,280960
62436,148,62436
62437,148,187312
62438,148,140488
62439,135,711232
62440,179,62440
62441,135,1200256
62442,179,93664
62443,109,533464
62444,109,320488
62445,109,320488
62446,109,320488
62447,179,1066984
62448,179,88936
62449,179,187348
62450,179,150064
62451,179,281032
62452,179,88936
62453,179,187360
62454,179,177856
62455,179,421576
62456,86,675376
62457,179,400192
62458,86,675376
62459,179,355732
62460,86,800440
62461,86,800440
62462,254,2701492
62463,254,7203976
62464,29,62464
62465,148,187396
62466,179,126664
62467,179,281104
62468,148,62468
62469,148,187408
62470,148,140560
62471,179,421684
62472,148,62472
62473,179,316276
62474,148,93712
62475,148,281140
62476,148,70288
62477,148,187432
62478,135,210868
62479,135,632608
62480,104,62480
62481,148,187444
62482,148,158164
62483,148,281176
62484,104,62484
62485,104,187456
62486,148,140596
62487,148,421792
62488,104,62488
62489,109,225232
62490,104,93736
62491,179,1801816
62492,254,975400
62493,254,975400
62494,254,975400
62495,179,1801924
62496,42,62496
62497,254,975400
62498,104,93748
62499,104,281248
62500,148,79108
62501,148,187504
62502,148,140632
62503,135,474640
62504,42,62504
62505,135,711988
62506,42,93760
62507,135,281284
62508,135,70324
62509,135,187528
62510,135,210976
62511,86,632932
62512,42,62512
62513,135,187540
62514,135,105496
62515,135,281320
62516,42,62516
62517,42,187552
62518,135,534112
62519,135,534112
62520,135,62520
62521,135,211012
62522,135,93784
62523,86,316528
62524,135,158272
62525,135,187576
62526,148,474820
62527,148,1424464
62528,104,62528
62529,135,187588
62530,135,93796
62531,135,281392
62532,42,62532
62533,42,187600
62534,42,140704
62535,86,422116
62536,135,84544
62537,135,316600
62538,135,93808
62539,42,281428
62540,135,84544
62541,135,187624
62542,135,237472
62543,135,633256
62544,104,62544
62545,135,187636
62546,135,400768
62547,135,400768
62548,104,62548
62549,104,187648
62550,42,140740
62551,42,422224
62552,42,62552
62553,254,481624
62554,42,93832
62555,86,1352752
62556,42,105568
62557,42,187672
62558,86,400840
62559,86,950128
62560,104,62560
62561,254,481624
62562,109,93844
62563,109,281536
62564,109,67768
62565,109,187696
62566,109,140776
62567,254,1522132
62568,104,62568
62569,135,475144
62570,104,93856
62571,148,281572
62572,148,400948
62573,148,400948
62574,148,400948
62575,254,801880
62576,86,62576
62577,104,187732
62578,148,105604
62579,148,281608
62580,86,62580
62581,86,187744
62582,86,158416
62583,86,422440
62584,86,79216
62585,161,1465108
62586,86,93880
62587,109,316852
62588,86,237652
62589,86,237652
62590,86,712960
62591,135,2138884
62592,55,62592
62593,161,542104
62594,148,93892
62595,148,281680
62596,148,62596
62597,148,187792
62598,148,140848
62599,86,422548
62600,148,62600
62601,161,2707504
62602,148,93904
62603,86,281716
62604,148,70432
62605,148,187816
62606,148,211300
62607,148,633904
62608,148,62608
62609,55,187828
62610,55,158488
62611,55,281752
62612,148,62612
62613,148,187840
62614,148,140884
62615,148,422656
62616,148,62616
62617,55,211336
62618,148,93928
62619,109,1626856
62620,55,118888
62621,55,187864
62622,55,317032
62623,161,2407480
62624,55,62624
62625,109,857032
62626,86,150496
62627,86,281824
62628,86,178360
62629,86,187888
62630,86,178360
62631,135,802600
62632,55,62632
62633,135,1605256
62634,55,93952
62635,148,281860
62636,86,70468
62637,86,187912
62638,86,211408
62639,135,634228
62640,104,62640
62641,86,187924
62642,86,105712
62643,86,281896
62644,104,62644
62645,104,187936
62646,55,267604
62647,55,422872
62648,104,62648
62649,179,225808
62650,104,93976
62651,179,602152
62652,179,338740
62653,179,338740
62654,179,475792
62655,179,1427380
62656,55,62656
62657,60,187972
62658,60,118960
62659,60,281968
62660,60,62660
62661,60,187984
62662,60,140992
62663,60,422980
62664,60,62664
62665,148,317248
62666,60,94000
62667,148,282004
62668,60,70504
62669,60,188008
62670,86,535408
62671,86,634552
62672,55,62672
62673,60,188020
62674,60,237976
62675,60,282040
62676,55,62676
62677,55,188032
62678,148,141028
62679,148,423088
62680,60,100420
62681,60,211552
62682,60,100420
62683,179,476008
62684,60,105784
62685,60,188056
62686,254,50143264
62687,254,50143264
62688,86,80512
62689,161,1355668
62690,55,94036
62691,55,282112
62692,161,225988
62693,161,225988
62694,161,225988
62695,60,1355776
62696,86,80512
62697,60,476116
62698,86,94048
62699,135,572020
62700,104,79360
62701,104,188104
62702,104,211624
62703,148,52126900
62704,86,80512
62705,86,188116
62706,60,178576
62707,60,282184
62708,86,80512
62709,86,188128
62710,148,158740
62711,148,423304
62712,86,200932
62713,148,238120
62714,86,200932
62715,86,803680
62716,86,357208
62717,86,357208
62718,60,1205584
62719,60,3214888
62720,29,62720
62721,86,188164
62722,148,133972
62723,148,282256
62724,55,62724
62725,55,188176
62726,55,141136
62727,148,423412
62728,55,62728
62729,130,317572
62730,55,94096
62731,60,282292
62732,55,70576
62733,55,188200
62734,55,211732
62735,55,635200
62736,55,62736
62737,55,188212
62738,86,268000
62739,86,282328
62740,55,62740
62741,55,188224
62742,55,141172
62743,55,423520
62744,55,62744
62745,285,11003416
62746,55,94120
62747,148,2035348
62748,148,201040
62749,148,201040
62750,148,317680
62751,148,953044
62752,179,190996
62753,55,188260
62754,148,94132
62755,148,282400
62756,148,79432
62757,148,188272
62758,148,141208
62759,148,476584
62760,179,190996
62761,161,714904
62762,179,190996
62763,148,282436
62764,55,70612
62765,55,188296
62766,55,211840
62767,135,2290516
62768,179,190996
62769,130,188308
62770,130,105928
62771,130,282472
62772,179,190996
62773,179,190996
62774,254,2480056
62775,254,2480056
62776,130,67048
62777,130,402244
62778,130,94168
62779,55,317824
62780,130,158920
62781,130,188344
62782,86,804544
62783,86,1430296
62784,29,62784
62785,179,190996
62786,135,305908
62787,135,305908
62788,179,190996
62789,179,190996
62790,179,190996
62791,179,905236
62792,130,381976
62793,60,317896
62794,130,381976
62795,179,282580
62796,130,381976
62797,130,381976
62798,179,452680
62799,179,635848
62800,29,62800
62801,130,905416
62802,130,4583680
62803,130,4583680
62804,29,62804
62805,29,188416
62806,60,141316
62807,60,423952
62808,86,62808
62809,86,211984
62810,86,94216
62811,60,476980
62812,86,106000
62813,86,188440
62814,86,318004
62815,86,954016
62816,86,62816
62817,86,238516
62818,104,94228
62819,104,282688
62820,104,62820
62821,104,188464
62822,104,141352
62823,135,1610116
62824,86,62824
62825,86,477088
62826,86,94240
62827,179,282724
62828,86,119284
62829,86,188488
62830,86,212056
62831,179,715696
62832,86,62832
62833,86,188500
62834,104,106036
62835,104,282760
62836,86,62836
62837,86,188512
62838,285,497176
62839,285,497176
62840,86,79540
62841,223,2942080
62842,86,94264
62843,86,318148
62844,86,238624
62845,86,238624
62846,109,2324752
62847,109,2324752
62848,148,62848
62849,86,188548
62850,86,94276
62851,86,282832
62852,86,62852
62853,86,188560
62854,86,141424
62855,86,424276
62856,104,62856
62857,135,1290328
62858,104,94288
62859,86,282868
62860,104,70720
62861,104,188584
62862,86,212164
62863,86,636496
62864,104,62864
62865,86,188596
62866,86,159136
62867,86,282904
62868,104,62868
62869,104,188608
62870,148,141460
62871,148,424384
62872,104,62872
62873,148,212200
62874,104,94312
62875,148,716200
62876,130,453256
62877,130,453256
62878,130,453256
62879,130,2719492
62880,148,62880
62881,86,188644
62882,86,94324
62883,86,282976
62884,86,119392
62885,86,188656
62886,86,141496
62887,86,477556
62888,148,62888
62889,86,1074544
62890,148,94336
62891,86,283012
62892,86,70756
62893,86,188680
62894,86,212272
62895,86,636820
62896,86,85048
62897,104,188692
62898,104,106144
62899,104,283048
62900,86,85048
62901,86,188704
62902,161,6980632
62903,161,6980632
62904,86,85048
62905,104,212308
62906,86,94360
62907,179,318472
62908,86,179152
62909,86,188728
62910,86,477736
62911,210,6121960
62912,148,62912
62913,86,188740
62914,86,268756
62915,86,283120
62916,148,62916
62917,148,188752
62918,148,141568
62919,86,424708
62920,55,62920
62921,104,318544
62922,55,94384
62923,104,283156
62924,55,70792
62925,55,188776
62926,91,6889048
62927,91,6889048
62928,148,62928
62929,55,188788
62930,179,238948
62931,179,283192
62932,148,62932
62933,148,188800
62934,86,179224
62935,86,424816
62936,55,62936
62937,55,212416
62938,55,94408
62939,55,477952
62940,55,106216
62941,55,188824
62942,86,806596
62943,86,955960
62944,104,62944
62945,86,358504
62946,148,94420
62947,148,283264
62948,86,201688
62949,86,201688
62950,86,201688
62951,86,717064
62952,104,62952
62953,91,1379968
62954,104,94432
62955,86,1815208
62956,55,79684
62957,55,188872
62958,55,212488
62959,86,1075732
62960,104,62960
62961,104,188884
62962,86,119536
62963,86,283336
62964,104,62964
62965,104,188896
62966,130,302596
62967,130,425032
62968,86,179332
62969,86,239092
62970,86,179332
62971,130,680884
62972,86,538000
62973,86,538000
62974,86,1614004
62975,86,4842016
62976,55,62976
62977,86,188932
62978,117,94468
62979,117,283408
62980,117,62980
62981,117,188944
62982,117,141712
62983,117,425140
62984,148,62984
62985,117,318868
62986,148,94480
62987,117,283444
62988,148,70864
62989,148,188968
62990,86,212596
62991,86,637792
62992,130,345544
62993,148,188980
62994,86,159460
62995,86,283480
62996,130,345544
62997,130,345544
62998,86,255472
62999,86,425248
63000,130,345544
63001,86,255472
63002,130,345544
63003,130,2071636
63004,148,106324
63005,148,189016
63006,148,318976
63007,86,2299264
63008,29,63008
63009,86,189028
63010,130,345544
63011,130,345544
63012,104,89728
63013,104,189040
63014,104,141784
63015,104,478528
63016,29,63016
63017,179,9198520
63018,29,94528
63019,130,345544
63020,130,345544
63021,130,345544
63022,130,345544
63023,130,1817152
63024,29,63024
63025,86,227176
63026,86,227176
63027,86,283624
63028,29,63028
63029,29,189088
63030,86,1363048
63031,86,1363048
63032,148,63032
63033,130,345544
63034,148,94552
63035,130,323512
63036,148,159568
63037,148,189112
63038,130,478708
63039,130,1436128
63040,29,63040
63041,179,189124
63042,179,182068
63043,179,283696
63044,148,63044
63045,148,189136
63046,148,141856
63047,104,425572
63048,148,63048
63049,86,319192
63050,148,94576
63051,148,283732
63052,148,70936
63053,148,189160
63054,223,984148
63055,223,984148
63056,29,63056
63057,117,227284
63058,117,359152
63059,117,359152
63060,29,63060
63061,29,189184
63062,55,141892
63063,55,425680
63064,86,95956
63065,55,212848
63066,86,95956
63067,55,538792
63068,86,106432
63069,86,189208
63070,55,319300
63071,55,957904
63072,29,63072
63073,148,239488
63074,86,95956
63075,86,283840
63076,86,95956
63077,86,189232
63078,86,141928
63079,117,1077784
63080,29,63080
63081,254,682072
63082,29,94624
63083,117,511576
63084,86,179656
63085,86,189256
63086,86,212920
63087,148,718612
63088,179,575728
63089,29,189268
63090,86,113704
63091,86,283912
63092,179,575728
63093,179,575728
63094,86,170584
63095,86,425896
63096,179,575728
63097,86,383776
63098,179,575728
63099,86,319444
63100,86,341152
63101,86,341152
63102,86,718792
63103,135,3885892
63104,55,63104
63105,316,106358020
63106,29,94660
63107,29,283984
63108,104,63108
63109,104,189328
63110,104,142000
63111,223,426004
63112,104,63112
63113,148,539188
63114,104,94672
63115,104,284020
63116,104,71008
63117,104,189352
63118,223,269620
63119,223,639088
63120,104,63120
63121,179,189364
63122,179,159784
63123,179,284056
63124,104,63124
63125,104,189376
63126,104,142036
63127,104,426112
63128,104,63128
63129,179,213064
63130,104,94696
63131,148,809008
63132,179,119860
63133,179,189400
63134,179,319624
63135,223,4095844
63136,55,63136
63137,179,189412
63138,179,94708
63139,179,284128
63140,179,269728
63141,179,269728
63142,179,269728
63143,179,539440
63144,55,63144
63145,179,2427568
63146,55,94720
63147,78,284164
63148,179,71044
63149,179,189448
63150,179,213136
63151,215,1052512
63152,192,250504
63153,192,250504
63154,192,250504
63155,192,284200
63156,192,250504
63157,192,250504
63158,117,324160
63159,117,426328
63160,192,250504
63161,104,213172
63162,192,250504
63163,104,319768
